$0;1704998672775776504;1.15-SNAPSHOT;KIEKER;0db502b57f13;1;false;0;NANOSECONDS;0
$1;1704998681972211104;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681969524708;1704998681972197788;0db502b57f13;102;4
$1;1704998681972257852;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681966536341;1704998681972249476;0db502b57f13;99;3
$1;1704998681972518447;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998681972372099;1704998681972510833;0db502b57f13;105;5
$1;1704998681972564264;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998681972342744;1704998681972558594;0db502b57f13;104;4
$1;1704998681979437702;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681976276208;1704998681979398979;0db502b57f13;106;4
$1;1704998681979437761;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681975606270;1704998681979412593;0db502b57f13;98;4
$1;1704998681979514416;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681971475021;1704998681979506050;0db502b57f13;95;3
$1;1704998681979524056;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681972285755;1704998681979514758;0db502b57f13;103;3
$1;1704998681979819097;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998681979666827;1704998681979811392;0db502b57f13;109;5
$1;1704998681979876235;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998681979628344;1704998681979867849;0db502b57f13;108;4
$1;1704998681979918677;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505482;1704998681979741050;1704998681979908819;0db502b57f13;101;5
$1;1704998681980115458;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505482;1704998681979649757;1704998681980100830;0db502b57f13;100;4
$1;1704998681986960802;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681984004415;1704998681986923170;0db502b57f13;110;4
$1;1704998681986989500;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681984297042;1704998681986974411;0db502b57f13;102;4
$1;1704998681987077674;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681979555766;1704998681987064789;0db502b57f13;107;3
$1;1704998681987049223;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681979555845;1704998681987039355;0db502b57f13;99;3
$1;1704998681987545116;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998681987344224;1704998681987534034;0db502b57f13;113;5
$1;1704998681987597856;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998681987213612;1704998681987592325;0db502b57f13;112;4
$1;1704998681987606951;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505482;1704998681987453340;1704998681987598315;0db502b57f13;105;5
$1;1704998681987653299;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505482;1704998681987218565;1704998681987647679;0db502b57f13;104;4
$1;1704998681994125765;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681991343931;1704998681994092081;0db502b57f13;106;4
$1;1704998681994125757;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681991391382;1704998681994101831;0db502b57f13;114;4
$1;1704998681994194015;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681987148622;1704998681994187292;0db502b57f13;103;3
$1;1704998681994221378;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681987124162;1704998681994212692;0db502b57f13;111;3
$1;1704998681994573035;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505482;1704998681994374598;1704998681994564379;0db502b57f13;109;5
$1;1704998681994628100;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505482;1704998681994347827;1704998681994620836;0db502b57f13;108;4
$1;1704998681994636260;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998681994340695;1704998681994627794;0db502b57f13;117;5
$1;1704998681994679602;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998681994309155;1704998681994674412;0db502b57f13;116;4
$1;1704998682000203296;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681997868190;1704998682000178278;0db502b57f13;118;4
$1;1704998682000316050;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998681994245684;1704998682000306211;0db502b57f13;115;3
$1;1704998682000459015;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681998404722;1704998682000449597;0db502b57f13;110;4
$1;1704998682000482319;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998681994233720;1704998682000476528;0db502b57f13;107;3
$1;1704998682000592886;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998682000429325;1704998682000584981;0db502b57f13;121;5
$1;1704998682000644965;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998682000403526;1704998682000638102;0db502b57f13;120;4
$1;1704998682000978534;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505482;1704998682000669204;1704998682000968655;0db502b57f13;113;5
$1;1704998682001038498;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505482;1704998682000621694;1704998682001031915;0db502b57f13;112;4
$1;1704998682005880454;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998682003750715;1704998682005857520;0db502b57f13;122;4
$1;1704998682005966117;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998682000351307;1704998682005959504;0db502b57f13;119;3
$1;1704998682006322901;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998682006154241;1704998682006312512;0db502b57f13;125;5
$1;1704998682006384218;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998682006059514;1704998682006377766;0db502b57f13;124;4
$1;1704998682007078263;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998682005022447;1704998682007067001;0db502b57f13;114;4
$1;1704998682007120523;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998682000498820;1704998682007111817;0db502b57f13;111;3
$1;1704998682007576529;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505482;1704998682007312297;1704998682007566581;0db502b57f13;117;5
$1;1704998682007620102;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505482;1704998682007251252;1704998682007614411;0db502b57f13;116;4
$1;1704998682013285774;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998682010848383;1704998682013263912;0db502b57f13;126;4
$1;1704998682013417784;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998682005992877;1704998682013410130;0db502b57f13;123;3
$1;1704998682013700011;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505483;1704998682013551579;1704998682013693448;0db502b57f13;129;5
$1;1704998682013722926;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998682011393791;1704998682013710322;0db502b57f13;118;4
$1;1704998682013732713;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505483;1704998682013516833;1704998682013728164;0db502b57f13;128;4
$1;1704998682013756169;private java.lang.String tools.descartes.teastore.image.ImageProvider.getImageFor(tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505482;1704998682007146092;1704998682013748525;0db502b57f13;115;3
$1;1704998682013940098;public tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.storage.DriveStorage.loadData(long);<no-session-id>;154670499702505482;1704998682013827585;1704998682013933546;0db502b57f13;121;5
$1;1704998682013989392;public tools.descartes.teastore.image.cache.entry.ICachable tools.descartes.teastore.image.cache.AbstractCache.loadData(long);<no-session-id>;154670499702505482;1704998682013805172;1704998682013982890;0db502b57f13;120;4
$1;1704998682018717623;private tools.descartes.teastore.image.StoreImage tools.descartes.teastore.image.ImageProvider.scaleAndRegisterImg(java.awt.image.BufferedImage, tools.descartes.teastore.image.ImageDBKey, tools.descartes.teastore.entities.ImageSize);<no-session-id>;154670499702505483;1704998682016475694;1704998682018693807;0db502b57f13;130;4
